TC#,Section,Priority,Test Case,Steps,Expected Result,Status(PASS/FAIL/BLOCKED),mock data,Cross-Module Link,Settings need to set before entering to the module,Actual Result(What happened),Console Error(Copy-paste red text),Screenshot(Y/N),Notes,Journey Scenario,Why This Exists,Test Type,Role/Login,Supabase Verify,Playwright Spec,Defect ID
TC-P2B-025,2B Identity,P2,"Interface Language ""Marathi (मराठी)"" saves and survives a reload","1) Open /settings/language 2) Set Interface Language to ""Marathi (मराठी)"" 3) Click ""Save Changes"" 4) Reload the page","hospital_settings language_region value.language = 'mr' and the dropdown still shows ""Marathi (मराठी)"" after the reload.",,"phase2.dropdowns.interfaceLanguage — ""Marathi (मराठी)"" (stored as 'mr')",All modules,Tier 0: hospital profile created; hospital_admin can reach /settings,,,,,P2-Setup,"Every language is tested individually because the visible label and the stored code differ — ""Marathi (मराठी)"" stores as 'mr', so a mapping error affects one language and not the others. This one matters as Maharashtra, the state Hospital B operates in.",Positive,hospital_admin (Hospital A),hospital_settings where hospital_id = A and key = 'language_region' → value.language = 'mr',e2e/phase-02-settings/P2B.identity.language.spec.ts,
TC-P2B-026,2B Identity,P1,"Date Format ""DD/MM/YYYY"" saves and survives a reload","1) Open /settings/language 2) Select Date Format ""DD/MM/YYYY"" 3) Click ""Save Changes"" 4) Reload the page",hospital_settings language_region value.dateFormat = 'DD/MM/YYYY' and the radio is still selected after the reload.,,"phase2.dropdowns.dateFormat — ""DD/MM/YYYY""","All modules, MRD, Billing",Tier 0: hospital profile created; hospital_admin can reach /settings,,,,,P2-Setup,"DD/MM/YYYY is the Indian convention and the product default. If it will not save, a hospital that switched away can never switch back, and every date on every document stays ambiguous.",Positive,hospital_admin (Hospital A),hospital_settings where hospital_id = A and key = 'language_region' → value.dateFormat = 'DD/MM/YYYY',e2e/phase-02-settings/P2B.identity.language.spec.ts,
TC-P2B-027,2B Identity,P2,"Date Format ""MM/DD/YYYY"" saves and survives a reload","1) Open /settings/language 2) Select Date Format ""MM/DD/YYYY"" 3) Click ""Save Changes"" 4) Reload the page",hospital_settings language_region value.dateFormat = 'MM/DD/YYYY' and the radio is still selected after the reload.,,"phase2.dropdowns.dateFormat — ""MM/DD/YYYY""","All modules, MRD, Billing",Tier 0: hospital profile created; hospital_admin can reach /settings,,,,,P2-Setup,"Each format is stored as a distinct string, so one can fail to persist while the others work. ""MM/DD/YYYY"" must round-trip exactly as chosen.",Positive,hospital_admin (Hospital A),hospital_settings where hospital_id = A and key = 'language_region' → value.dateFormat = 'MM/DD/YYYY',e2e/phase-02-settings/P2B.identity.language.spec.ts,
TC-P2B-028,2B Identity,P2,"Date Format ""YYYY-MM-DD"" saves and survives a reload","1) Open /settings/language 2) Select Date Format ""YYYY-MM-DD"" 3) Click ""Save Changes"" 4) Reload the page",hospital_settings language_region value.dateFormat = 'YYYY-MM-DD' and the radio is still selected after the reload.,,"phase2.dropdowns.dateFormat — ""YYYY-MM-DD""","All modules, MRD, Billing",Tier 0: hospital profile created; hospital_admin can reach /settings,,,,,P2-Setup,"Each format is stored as a distinct string, so one can fail to persist while the others work. ""YYYY-MM-DD"" must round-trip exactly as chosen.",Positive,hospital_admin (Hospital A),hospital_settings where hospital_id = A and key = 'language_region' → value.dateFormat = 'YYYY-MM-DD',e2e/phase-02-settings/P2B.identity.language.spec.ts,
TC-P2B-029,2B Identity,P2,"Time Format ""12-hour (2:30 PM)"" saves and survives a reload","1) Open /settings/language 2) Select Time Format ""12-hour (2:30 PM)"" 3) Click ""Save Changes"" 4) Reload the page",hospital_settings language_region value.timeFormat = '12' and the radio is still selected after the reload.,,"phase2.dropdowns.timeFormat — ""12"" shown as ""12-hour (2:30 PM)""","IPD, Nursing, OT, Emergency",Tier 0: hospital profile created; hospital_admin can reach /settings,,,,,P2-Setup,"Medication administration times and OT slots are recorded against the clock. A time format that does not persist leaves the medication chart ambiguous between 2:30 and 14:30, which is a dosing-time error.",Positive,hospital_admin (Hospital A),hospital_settings where hospital_id = A and key = 'language_region' → value.timeFormat = '12',e2e/phase-02-settings/P2B.identity.language.spec.ts,
TC-P2B-030,2B Identity,P2,"Time Format ""24-hour (14:30)"" saves and survives a reload","1) Open /settings/language 2) Select Time Format ""24-hour (14:30)"" 3) Click ""Save Changes"" 4) Reload the page",hospital_settings language_region value.timeFormat = '24' and the radio is still selected after the reload.,,"phase2.dropdowns.timeFormat — ""24"" shown as ""24-hour (14:30)""","IPD, Nursing, OT, Emergency",Tier 0: hospital profile created; hospital_admin can reach /settings,,,,,P2-Setup,"Medication administration times and OT slots are recorded against the clock. A time format that does not persist leaves the medication chart ambiguous between 2:30 and 14:30, which is a dosing-time error.",Positive,hospital_admin (Hospital A),hospital_settings where hospital_id = A and key = 'language_region' → value.timeFormat = '24',e2e/phase-02-settings/P2B.identity.language.spec.ts,
TC-P2B-031,2B Identity,P1,"Currency ""₹ Indian Rupee (INR)"" saves and survives a reload","1) Open /settings/language 2) Set Currency to ""₹ Indian Rupee (INR)"" 3) Click ""Save Changes"" 4) Reload the page","hospital_settings language_region value.currency = 'INR' and the dropdown still shows ""₹ Indian Rupee (INR)"" after the reload.",,"phase2.dropdowns.currency — ""INR"" shown as ""₹ Indian Rupee (INR)""","Billing, Accounts, Payments",Tier 0: hospital profile created; hospital_admin can reach /settings,,,,,P2-Setup,"INR is the default and the only currency an Indian hospital bills in. If it will not persist, every amount in the product risks rendering without the rupee symbol.",Positive,hospital_admin (Hospital A),hospital_settings where hospital_id = A and key = 'language_region' → value.currency = 'INR',e2e/phase-02-settings/P2B.identity.language.spec.ts,
TC-P2B-032,2B Identity,P3,"Currency ""AED (UAE)"" saves and survives a reload","1) Open /settings/language 2) Set Currency to ""AED (UAE)"" 3) Click ""Save Changes"" 4) Reload the page","hospital_settings language_region value.currency = 'AED' and the dropdown still shows ""AED (UAE)"" after the reload.",,"phase2.dropdowns.currency — ""AED"" shown as ""AED (UAE)""","Billing, Accounts, Payments",Tier 0: hospital profile created; hospital_admin can reach /settings,,,,,P2-Setup,"Each currency is a distinct stored code. ""AED"" is offered by the dropdown, so it must round-trip — an offered option that does not save leaves the hospital on a currency it did not pick.",Positive,hospital_admin (Hospital A),hospital_settings where hospital_id = A and key = 'language_region' → value.currency = 'AED',e2e/phase-02-settings/P2B.identity.language.spec.ts,
TC-P2B-033,2B Identity,P3,"Currency ""USD"" saves and survives a reload","1) Open /settings/language 2) Set Currency to ""USD"" 3) Click ""Save Changes"" 4) Reload the page","hospital_settings language_region value.currency = 'USD' and the dropdown still shows ""USD"" after the reload.",,"phase2.dropdowns.currency — ""USD"" shown as ""USD""","Billing, Accounts, Payments",Tier 0: hospital profile created; hospital_admin can reach /settings,,,,,P2-Setup,"Each currency is a distinct stored code. ""USD"" is offered by the dropdown, so it must round-trip — an offered option that does not save leaves the hospital on a currency it did not pick.",Positive,hospital_admin (Hospital A),hospital_settings where hospital_id = A and key = 'language_region' → value.currency = 'USD',e2e/phase-02-settings/P2B.identity.language.spec.ts,
TC-P2B-034,2B Identity,P3,"Currency ""GBP"" saves and survives a reload","1) Open /settings/language 2) Set Currency to ""GBP"" 3) Click ""Save Changes"" 4) Reload the page","hospital_settings language_region value.currency = 'GBP' and the dropdown still shows ""GBP"" after the reload.",,"phase2.dropdowns.currency — ""GBP"" shown as ""GBP""","Billing, Accounts, Payments",Tier 0: hospital profile created; hospital_admin can reach /settings,,,,,P2-Setup,"Each currency is a distinct stored code. ""GBP"" is offered by the dropdown, so it must round-trip — an offered option that does not save leaves the hospital on a currency it did not pick.",Positive,hospital_admin (Hospital A),hospital_settings where hospital_id = A and key = 'language_region' → value.currency = 'GBP',e2e/phase-02-settings/P2B.identity.language.spec.ts,
TC-P2B-035,2B Identity,P1,"Timezone ""Asia/Kolkata (IST)"" saves and survives a reload","1) Open /settings/language 2) Set Timezone to ""Asia/Kolkata (IST)"" 3) Click ""Save Changes"" 4) Reload the page","hospital_settings language_region value.timezone = 'Asia/Kolkata' and the dropdown still shows ""Asia/Kolkata (IST)"" after the reload.",,"phase2.dropdowns.timezone — ""Asia/Kolkata"" shown as ""Asia/Kolkata (IST)""","IPD, Nursing, Lab, Analytics, Day Closure",Tier 0: hospital profile created; hospital_admin can reach /settings,,,,,P2-Setup,IST decides when the day closes and which date a midnight admission belongs to. A wrong or unsaved zone moves the day-closure boundary and misstates daily collections.,Positive,hospital_admin (Hospital A),hospital_settings where hospital_id = A and key = 'language_region' → value.timezone = 'Asia/Kolkata',e2e/phase-02-settings/P2B.identity.language.spec.ts,
TC-P2B-036,2B Identity,P3,"Timezone ""Asia/Dubai (GST)"" saves and survives a reload","1) Open /settings/language 2) Set Timezone to ""Asia/Dubai (GST)"" 3) Click ""Save Changes"" 4) Reload the page","hospital_settings language_region value.timezone = 'Asia/Dubai' and the dropdown still shows ""Asia/Dubai (GST)"" after the reload.",,"phase2.dropdowns.timezone — ""Asia/Dubai"" shown as ""Asia/Dubai (GST)""","IPD, Nursing, Lab, Analytics, Day Closure",Tier 0: hospital profile created; hospital_admin can reach /settings,,,,,P2-Setup,"Each zone is stored verbatim as an IANA identifier. ""Asia/Dubai"" must round-trip exactly, because a mangled identifier makes every timestamp calculation fall back to the server zone silently.",Positive,hospital_admin (Hospital A),hospital_settings where hospital_id = A and key = 'language_region' → value.timezone = 'Asia/Dubai',e2e/phase-02-settings/P2B.identity.language.spec.ts,
TC-P2B-037,2B Identity,P3,"Timezone ""America/New_York (EST)"" saves and survives a reload","1) Open /settings/language 2) Set Timezone to ""America/New_York (EST)"" 3) Click ""Save Changes"" 4) Reload the page","hospital_settings language_region value.timezone = 'America/New_York' and the dropdown still shows ""America/New_York (EST)"" after the reload.",,"phase2.dropdowns.timezone — ""America/New_York"" shown as ""America/New_York (EST)""","IPD, Nursing, Lab, Analytics, Day Closure",Tier 0: hospital profile created; hospital_admin can reach /settings,,,,,P2-Setup,"Each zone is stored verbatim as an IANA identifier. ""America/New_York"" must round-trip exactly, because a mangled identifier makes every timestamp calculation fall back to the server zone silently.",Positive,hospital_admin (Hospital A),hospital_settings where hospital_id = A and key = 'language_region' → value.timezone = 'America/New_York',e2e/phase-02-settings/P2B.identity.language.spec.ts,
TC-P2B-038,2B Identity,P3,"Timezone ""Europe/London (GMT)"" saves and survives a reload","1) Open /settings/language 2) Set Timezone to ""Europe/London (GMT)"" 3) Click ""Save Changes"" 4) Reload the page","hospital_settings language_region value.timezone = 'Europe/London' and the dropdown still shows ""Europe/London (GMT)"" after the reload.",,"phase2.dropdowns.timezone — ""Europe/London"" shown as ""Europe/London (GMT)""","IPD, Nursing, Lab, Analytics, Day Closure",Tier 0: hospital profile created; hospital_admin can reach /settings,,,,,P2-Setup,"Each zone is stored verbatim as an IANA identifier. ""Europe/London"" must round-trip exactly, because a mangled identifier makes every timestamp calculation fall back to the server zone silently.",Positive,hospital_admin (Hospital A),hospital_settings where hospital_id = A and key = 'language_region' → value.timezone = 'Europe/London',e2e/phase-02-settings/P2B.identity.language.spec.ts,
